itemId,destinationLabel,description,category,city,rating,lat,long,image,wikipediaArticle,coordinates
HYpn5v22qz3fH7XcNvfKsB,Museum Bank Indonesia Padang,"Museum Bank Indonesia Padang atau Gedung Bank Indonesia Lama Padang (sebelumnya De Javasche Bank Padang) adalah bangunan berarsitektur kolonial peninggalan pemerintah Hindia Belanda bekas Bank Indonesia (BI) yang terletak di Jalan Batang Arau, Kecamatan Padang Barat, Kota Padang, Sumatra Barat. Bangunan ini dibangun pada 31 Maret 1921 dan pertama kali digunakan sebagai kantor cabang De Javasche Bank sebelum diambil alih oleh BI pada 1 Juli 1953.",1,115,4.4,-0.96449,100.35827,http://commons.wikimedia.org/wiki/Special:FilePath/Bank%20Indonesia%20Lama%20Padang%20atas.JPG,https://id.wikipedia.org/wiki/Museum_Bank_Indonesia_Padang,"https://www.google.com/maps?q=-0.96449,100.35827"
J3adTRGBw2WSniMNkbTSgp,Museum Bank Indonesia Surabaya,"Cagar Budaya Bank Indonesia terletak di Surabaya, Indonesia. Cagar Budaya ini secara khusus didirikan oleh Bank Indonesia dan dibuka pada tanggal 27 Januari 2012 setelah direstorasikan.",1,158,4.6,-7.23533333,112.7368056,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Het%20kantoor%20van%20de%20Javasche%20Bank%20in%20Soerabaja%20TMnr%2010015463.jpg,https://id.wikipedia.org/wiki/Museum_Bank_Indonesia_Surabaya,"https://www.google.com/maps?q=-7.23533333,112.7368056"
A456BmRvRC6jxKqN8ZFoRe,Museum Bank Mandiri,"Museum Bank Mandiri terletak di Jl. Lapangan Stasiun No. 1, Jakarta Barat dan merupakan salah satu bagian dari cagar budaya Kota Tua di Jakarta.",1,55,4.6,-6.13799,106.81333,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Mandiri.jpg,https://id.wikipedia.org/wiki/Museum_Bank_Mandiri,"https://www.google.com/maps?q=-6.13799,106.81333"
XJSJM9ZdjM5Kt4GbEwKtz6,Museum Bank Rakyat Indonesia,Museum Bank Rakyat Indonesia adalah museum yang terletak di kota Purwokerto dan berisi tentang sejarah berdirinya Bank Rakyat Indonesia.,1,138,4.5,-7.423734583,109.2257644,http://commons.wikimedia.org/wiki/Special:FilePath/Bank%20BRI%20Museum%20Purwokerto.jpg,https://id.wikipedia.org/wiki/Museum_Bank_Rakyat_Indonesia,"https://www.google.com/maps?q=-7.423734583,109.2257644"
Wp3ZdrdxvR2jSkMZ6qF9g8,Museum Barli,"Museum Barli adalah sebuah museum yang terletak di Kota Bandung. Museum ini didedikasikan untuk mengenang dan memamerkan hasil karya pelukis Barli Sasmitawinata. Museum ini didirikan pada tahun 1990 dan diresmikan pada Oktober 1992 oleh Soesilo Soedarman, Menteri Pariwisata, Pos, dan Telekomunikasi pada waktu itu. Awalnya museum ini tidak dibuka untuk umum. Namun, saat ini museum dapat dikunjungi oleh siapa saja. Museum ini juga menjadi tempat dari berbagai kegiatan seni seperti pameran karya seni rupa, penjualan karya, diskusi dan sarasehan, pelatihan studio keramik dan lukis.",1,12,4.5,-6.878004359,107.5875885,http://commons.wikimedia.org/wiki/Special:FilePath/Tampak%20Depan%20Museum%20Barli%202023-03-18.jpg,https://id.wikipedia.org/wiki/Museum_Barli,"https://www.google.com/maps?q=-6.878004359,107.5875885"
exaYWwYKEzhyNKLwTgF62X,"Museum Batak, Balige",Museum Pribadi TB. Silalahi atau yang diberi nama Museum Jejak Langkah dan Sejarah TB. Silalahi yang dibangun sebagai wadah untuk memotivasi generasi muda untuk terus meraih cita-cita dengan melihat pengalaman TB.,1,142,4.3,2.33344,99.04837,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Batak%2C%20Balige.png,"https://id.wikipedia.org/wiki/Museum_Batak,_Balige","https://www.google.com/maps?q=2.33344,99.04837"
PtNbhG9Ee7X3hi9dBNEwJg,Museum Batik Danar Hadi,House of Danar Hadi adalah sebuah kompleks wisata heritage terpadu tentang batik yang terletak di kota Solo di Jawa Tengah. HDH didirikan oleh perusahaan batik asal Solo PT Batik Danar Hadi pada tahun 2008 dan mengkhususkan Batik beserta aspek-aspek budayanya sebagai objek wisata utamanya.,1,153,4.6,-7.568431992,110.816908,http://commons.wikimedia.org/wiki/Special:FilePath/Aksara%20Jawa%20037.jpg,https://id.wikipedia.org/wiki/Museum_Batik_Danar_Hadi,"https://www.google.com/maps?q=-7.568431992,110.816908"
hFgAMjT67mCPHnt3WDYzdC,Museum Batik Pekalongan,"Museum Batik Pekalongan adalah museum batik yang beralamat di Jalan Jetayu No.1 Pekalongan, Jawa Tengah. Museum ini memiliki luas tanah dan bangunan 40 meter persegi dan memiliki 1149 koleksi batik, antara lain wayang beber dari kain batik yang berusia ratusan tahun dan alat tenun tradisional atau dikenal sebagai alat tenun bukan mesin.",1,127,4.6,-6.8786168,109.675473,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Batik.JPG,https://id.wikipedia.org/wiki/Museum_Batik_Pekalongan,"https://www.google.com/maps?q=-6.8786168,109.675473"
VKFPJiDJvJWP5naHvC4LoL,Museum Blanco Renaissance,"Museum Blanco Renaissance adalah sebuah museum yang berlokasi di Ubud, provinsi Bali, Indonesia. Museum ini berdiri dari keinginan Antonio Blanco, seorang pelukis untuk suatu hari nanti memiliki museum yang akhirnya mulai terwujud juga dan diberi nama The Blanco Renaissance Museum.",1,48,4.3,-8.5058,115.2543,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20Blanco%20le%20mus%C3%A9e.JPG,https://id.wikipedia.org/wiki/Museum_Blanco_Renaissance,"https://www.google.com/maps?q=-8.5058,115.2543"
UsifcS7ZQKdPQr9RDBU8d6,Museum Brawijaya,"Museum Brawijaya adalah sebuah museum militer yang berada di Malang, Jawa Timur. Usaha untuk pendirian Museum Brawijaya telah dilakukan sejak tahun 1962 oleh Brigjend TNI (Purn) Soerachman (mantan Pangdam V/Brawijaya tahun 1959-1962).",1,102,4.5,-7.972094,112.621147,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Brawijaya%20Malang%20with%20Statue%20of%20Sudirman.jpg,https://id.wikipedia.org/wiki/Museum_Brawijaya,"https://www.google.com/maps?q=-7.972094,112.621147"
jwvH94Zxz9XqCxz7H3Eh8m,Museum Deli Serdang,"Museum Daerah Deli Serdang atau Museum Deli Serdang adalah museum sejarah dan budaya yang terletak di lokasi kompleks perkantoran pemerintahan, yaitu di Tanjung Garbus I, Lubuk Pakam, Deli Serdang. Museum ini didirikan dengan tujuan mencatat sejarah Deli Serdang dan memperkenalkannya kepada masyarakat.",1,43,4.4,3.55184,98.8665393,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20Deli%20Serdang%20site%20visit%20by%20Wikimedia%20Indonesia%3B%20January%202020%20%2813%29.jpg,https://id.wikipedia.org/wiki/Museum_Deli_Serdang,"https://www.google.com/maps?q=3.55184,98.8665393"
o5fJxuicvcCeuBcWyMrFwd,Museum Dewantara Kirti Griya,"Museum Tamansiswa Dewantara Kirti Griya merupakan museum peninggalan dari tokoh pendidikan Indonesia yaitu Ki Hadjar Dewantara yang berupa rumah dan pendapa. Selain itu, museum juga menampilkan koleksi peninggalan barang-barang yang dipakai oleh Ki Hadjar Dewantara beserta keluarga.",1,177,4.6,-7.80506,110.37819,http://commons.wikimedia.org/wiki/Special:FilePath/Pendapa%20tamansiswa.jpg,https://id.wikipedia.org/wiki/Museum_Dewantara_Kirti_Griya,"https://www.google.com/maps?q=-7.80506,110.37819"
kBo5GZyCwYmGpiAd855GLL,Museum Flora dan Fauna Tarakan,"Museum Flora dan Fauna Tarakan adalah sebuah museum yang memamerkan berbagai macam flora dan fauna endemik baik dari Pulau Tarakan maupun dari daerah lain di Kalimantan Utara. Museum ini berlokasi di kelurahan Pamusian, Kota Tarakan. Museum ini diresmikan oleh Wali Kota Tarakan Sofian Raga pada 6 November 2017 dan dikelola Dinas Lingkungan Hidup Kota Tarakan.",1,166,4.4,3.313297497,117.5946028,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Flora%20dan%20Fauna%20Kota%20Tarakan.JPG,https://id.wikipedia.org/wiki/Museum_Flora_dan_Fauna_Tarakan,"https://www.google.com/maps?q=3.313297497,117.5946028"
GS2vWjN7aHH3psFJpzLN7t,Museum Fosil Sangiran,"Museum Manusia Purba Sangiran adalah museum arkeologi yang terletak di Kalijambe, Kabupaten Sragen, Jawa Tengah, Indonesia. Museum ini berdekatan dengan area situs fosil purbakala Sangiran yang merupakan salah satu Situs Warisan Dunia UNESCO.",1,154,4.5,-7.45331,110.83435,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Purbakala%20Sangiran%201.JPG,https://id.wikipedia.org/wiki/Museum_Manusia_Purba_Sangiran,"https://www.google.com/maps?q=-7.45331,110.83435"
fFrxBigeyXEWRFvUbpK7P8,Museum Gedung Sate,"Museum Gedung Sate adalah sebuah museum yang berada di Jalan Diponegoro Nomor 22, Citarum, Bandung Wetan, Kota Bandung, Jawa Barat. Museum ini dibangun khusus untuk menjelaskan tentang sejarah Gedung Sate.",1,12,4.7,-6.902226245,107.6192292,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Gedung%20Sate.jpg,https://id.wikipedia.org/wiki/Museum_Gedung_Sate,"https://www.google.com/maps?q=-6.902226245,107.6192292"
jUmmDpW6QGUAWYAUzDvAk9,Museum Geologi Bandung,"Museum Geologi (Musieum Geologi Bandung) didirikan pada 16 Mei 1929. Museum ini direnovasi dengan dana bantuan dari JICA  (Japan International Cooperation Agency). Setelah mengalami renovasi, Museum Geologi dibuka kembali dan diresmikan oleh Wakil Presiden RI, Megawati Soekarnoputri pada 23 Agustus 2000.",1,12,4.6,-6.9007,107.6215,http://commons.wikimedia.org/wiki/Special:FilePath/Bandung%2C%20Museum%20Geologi.jpg,https://id.wikipedia.org/wiki/Museum_Geologi_Bandung,"https://www.google.com/maps?q=-6.9007,107.6215"
aFYP6hxe6P42obyRVkcinR,Museum Gudang Ransoem,"Museum Goedang Ransoem adalah salah satu museum di Indonesia yang terletak di Jalan Arif Rahman Hakim, Kelurahan Air Dingin, Kecamatan Lembah Segar, Kota Sawahlunto, Sumatra Barat. Museum ini berada sekitar 94 kilometer atau dua jam perjalanan dengan kendaraan dari Kota Padang.",1,144,,-0.678777777,100.7810278,http://commons.wikimedia.org/wiki/Special:FilePath/MUSEUM-GOEDANG-RANSOEM-2019.jpg,https://id.wikipedia.org/wiki/Museum_Goedang_Ransoem,"https://www.google.com/maps?q=-0.678777777,100.7810278"
eqEChoG8egAfjR47jyDbax,Museum Hakka Indonesia dan Taman Tionghoa,"Museum Hakka Indonesia adalah museum yang didirikan oleh Perhimpunan Hakka Indonesia Sejahtera yang berisikan informasi mengenai perjalanan sejarah Hakka di Indonesia. Museum ini berlokasi di komplek Taman Budaya Tionghoa, Taman Mini Indonesia Indah, Jakarta Timur, Jakarta, Indonesia.",1,55,4.7,-6.30538889,106.904,http://commons.wikimedia.org/wiki/Special:FilePath/Indonesia%20Hakka%20Museum.JPG,https://id.wikipedia.org/wiki/Museum_Hakka_Indonesia,"https://www.google.com/maps?q=-6.30538889,106.904"
KtZFLuiAuNLSjZnirFnjXo,Museum Indonesia,"Museum Indonesia adalah museum antropologi dan etnologi yang terletak di Taman Mini Indonesia Indah (TMII), Jakarta, Indonesia. Museum ini berkonsentrasi pada seni dan budaya berbagai suku bangsa yang menghuni Nusantara dan membentuk negara kesatuan Republik Indonesia.",1,55,4.6,-6.3010573,106.8914443,http://commons.wikimedia.org/wiki/Special:FilePath/Indonesia%20Museum%20Balinese%20Split%20Gate.jpg,https://id.wikipedia.org/wiki/Museum_Indonesia,"https://www.google.com/maps?q=-6.3010573,106.8914443"
mevZPSnkNkc7FojkzbTyhu,Museum Kapal Samudraraksa,"Museum Samudra Raksa adalah museum bahari yang terletak hanya beberapa ratus meter sebelah utara candi Borobudur, masih dalam kawasan taman purbakala Borobudur, Magelang, Jawa Tengah, Indonesia. Museum ini menampilkan jalur perdagangan bahari antara Indonesia purba, Madagaskar, dan pesisir Afrika Timur, yang mahsyur dijuluki ""Jalur Kayumanis"".",1,99,4.5,-7.604722222,110.2033333,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kapal%20Samudraraksa.jpg,https://id.wikipedia.org/wiki/Museum_Samudra_Raksa,"https://www.google.com/maps?q=-7.604722222,110.2033333"
KNzU2x7ezJcPm9cx8MgUP5,Museum Kapuas Raya,Museum Kapuas Raya yang terletak di Provinsi Kalimantan Barat dibangun atas inisiatif Tropen Museum di Amsterdam yang mendirikan Pusat Kebudayaan Sintang Tahun 1822. Hal ini berawal dari sejarah bahwa Belanda pernah menduduki daearah Kalimantan Barat yang bermula pada hubungan dagang dan berlanjut pada penguasaan daerah di Kalimantan Barat.,1,151,4.7,0.08316,111.57699,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kapuas%20Raya%20bij%20Sintang%2C%20KITLV%20160141.tiff,https://id.wikipedia.org/wiki/Museum_Kapuas_Raya,"https://www.google.com/maps?q=0.08316,111.57699"
Yi3wjGdPQ2ZkJDLxAe8QsZ,Museum Karaeng Pattingalloang,Museum Karaeng Pattingalloang adalah museum khusus yang dibangun untuk mengenang riwayat hidup Karaeng Pattingalloang. Museum ini mulai dibangun sejak tahun 1989 dan selesai pada tahun 1995.,1,50,4.4,-5.190868514,119.4041735,http://commons.wikimedia.org/wiki/Special:FilePath/Fasad%20Museum%20Karaeng%20Pattingalloang.jpg,https://id.wikipedia.org/wiki/Museum_Karaeng_Pattingalloang,"https://www.google.com/maps?q=-5.190868514,119.4041735"
CkaEf3tffSTiaLN9tjJyNb,Museum Karmawibhangga,"Museum Karmawibhangga atau juga disebut Museum Borobudur, adalah sebuah museum arkeologi yang terletak hanya beberapa ratus meter di sebelah utara Candi Borobudur, Candi Buddha dari abad ke-8 Masehi, terletak di dalam kawasan Taman Wisata Candi Borobudur, Kabupaten Magelang, Jawa Tengah, Indonesia. Museum ini menampilkan gambar relief Karmawibhangga yang terukir pada kaki tersembunyi Borobudur, beberapa blok batu Borobudur yang terlepas, serta temuan artefak arkeologi yang ditemukan di sekitar Borobudur dan yang berasal dari berbagai situs-situs purbakala di Jawa Tengah.",1,99,4.5,-7.604190645,110.2046431,http://commons.wikimedia.org/wiki/Special:FilePath/Karmawibhangga%20Museum%20Pendopo%20of%20Borobudur.jpg,https://id.wikipedia.org/wiki/Museum_Karmawibhangga,"https://www.google.com/maps?q=-7.604190645,110.2046431"
QAiWUH7N9TLciZwGqbT79g,Museum Kayu Tuah Himba,"Museum Kayu Tuah Himba terletak tidak jauh dari Kawasan Waduk Panji Sukarame, Kutai Kartanegara, Kalimantan Timur yaitu berjarak sekitar 600 meter dari Waduk. Dibangun dengan bangunan kayu panggung yang berukuran 20 x 20 M².",1,86,4.3,-0.40569,116.97131,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kayu%20Tuah%20Himba.jpg,https://id.wikipedia.org/wiki/Museum_Kayu_Tuah_Himba,"https://www.google.com/maps?q=-0.40569,116.97131"
42FV67DqLW5wSYpNQWq4d8,Museum Kebangkitan Nasional,"Museum Kebangkitan Nasional adalah sebuah gedung yang dibangun sebagai monumen tempat lahir dan berkembangnya kesadaran nasional dan juga ditemukannya organisasi pergerakan modern pertama kali dengan nama Boedi Oetomo. Sebelum menjadi museum, bangunan ini dahulunya adalah sekolah kedokteran yang didirikan oleh Belanda dengan nama School tot Opleiding van Inlandsche Artsen disingkat STOVIA atau Sekolah Dokter Bumiputra. Dalam perjalanannya, gedung tersebut selalu beralih fungsi. Lokasi museum ini tidak jauh dari Pasar Senen, tepatnya di Jalan Abdurrahman Saleh No.26, sebelum RSPAD Gatot Subroto, Jakarta Pusat.",1,55,4.7,-6.17824533,106.838094,http://commons.wikimedia.org/wiki/Special:FilePath/Stovia-fig.jpg,https://id.wikipedia.org/wiki/Museum_Kebangkitan_Nasional,"https://www.google.com/maps?q=-6.17824533,106.838094"
k8FvBqaBD7d3JkMkRrCCPS,Museum Kebudayaan dan Kemajuan Asmat,"Museum Kebudayaan dan Kemajuan Asmat adalah sebuah museum yang terletak di kota Agats, Provinsi Papua, Indonesia. Museum ini disusun oleh misionaris OSC Frank Trenkenschuh pada tahun 1969 sebagai jalan untuk mempertahankan kebudayaan-kebudayaan Asmat serta memberikan kontribusi ekonomi bagi orang-orang Asmat.",1,55,4.3,-5.5405295,138.1341535,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Asmat%20%2848280683281%29.jpg,https://id.wikipedia.org/wiki/Museum_Kebudayaan_dan_Kemajuan_Asmat,"https://www.google.com/maps?q=-5.5405295,138.1341535"
nzzEeFsDN4SNKAnjjmfngz,Museum Kepresidenan Republik Indonesia Balai Kirti,"Museum Kepresidenan Republik Indonesia Balai Kirti adalah sebuah museum yang berada di dalam Kompleks Istana Kepresidenan Bogor, Jalan Ir. Juanda Nomor 1, Kota Bogor, Jawa Barat, Indonesia. Museum ini dibangun khusus untuk menampilkan kisah sejarah pemerintahan para presiden Indonesia.",1,33,4.7,-6.598231839,106.7943045,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kepredisenan%20RI%20Balai%20Kirti.jpg,https://id.wikipedia.org/wiki/Museum_Kepresidenan_Republik_Indonesia_Balai_Kirti,"https://www.google.com/maps?q=-6.598231839,106.7943045"
NdhzPAKB2iu3zrefxrGE3D,Museum Kereta Api Ambarawa,Museum Kereta Api Ambarawa adalah sebuah stasiun kereta api yang sudah dialihfungsikan menjadi sebuah museum serta merupakan museum perkeretaapian pertama di Indonesia. Museum ini memiliki koleksi kereta api yang pernah berjaya pada zamannya.,1,145,4.6,-7.26542,110.40126,http://commons.wikimedia.org/wiki/Special:FilePath/Stasiun%20Ambarawa%202.jpg,https://id.wikipedia.org/wiki/Museum_Kereta_Api_Ambarawa,"https://www.google.com/maps?q=-7.26542,110.40126"
j4HEgkUA9sSzX852CpdXc3,Museum Kereta Api Bondowoso,"Museum Kereta Api Bondowoso adalah stasiun kereta api nonaktif yang sekarang dialihfungsikan sebagai museum sejarah perkeretaapian. Museum ini secara administratif terletak di Kademangan, Bondowoso, Bondowoso; termasuk dalam Wilayah Aset IX Jember pada ketinggian +253 m.",1,34,4.5,-7.91695,113.82948,http://commons.wikimedia.org/wiki/Special:FilePath/Stasiun%20Bondowoso%202019.jpg,https://id.wikipedia.org/wiki/Museum_Kereta_Api_Bondowoso,"https://www.google.com/maps?q=-7.91695,113.82948"
YwLn6UGRYpkgHwDZmnNFso,Museum Kereta Api Sawahlunto,"Museum Kereta Api Sawahlunto adalah stasiun kereta api nonaktif kelas II yang sekarang dialihfungsikan sebagai museum sejarah perkeretaapian. Museum ini secara administratif terletak di Pasar, Lembah Segar, Sawahlunto. Museum ini termasuk dalam Divisi Regional II Sumatra Barat dan dikelola oleh Unit Pusat Pelestarian dan Desain Arsitektur PT KAI bekerja sama dengan Pemerintah Kota Sawahlunto.",1,144,4.4,-0.682913888,100.7769461,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kereta%20Api%20Sawahlunto%202018.jpg,https://id.wikipedia.org/wiki/Museum_Kereta_Api_Sawahlunto,"https://www.google.com/maps?q=-0.682913888,100.7769461"
XQT5NUmU5ygGVKLuJuDwJn,Museum Kesultanan Bulungan,"Museum Kesultanan Bulungan merupakan salah satu museum bersejarah yang berada di Kabupaten Bulungan, Provinsi Kalimantan Utara. Museum Kesultanan Bulungan menempati bangunan yang sebelumnya bangunan Istana Kesultanan Bulungan.",1,39,4.2,2.832050076,117.3572414,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kesultanan%20Bulungan.JPG,https://id.wikipedia.org/wiki/Museum_Kesultanan_Bulungan,"https://www.google.com/maps?q=2.832050076,117.3572414"
Lu8QbtePjw5mj3pvo7yCJp,Museum Komodo dan Taman Reptil,"Museum Fauna Indonesia “Komodo” dan Taman Reptilia menampilkan pesona satwa langka dalam bentuk awetan dan reptilia hidup. Arsitektur bangunannya mengambil bentuk komodo, satwa yang hanya hidup di Pulau Komodo, Nusa Tenggara Timur, berdiri di atas lahan seluas 10.120 m² dengan luas bangunan 1.500 m².",2,55,4.4,-6.303947305,106.901011,http://commons.wikimedia.org/wiki/Special:FilePath/Komodo%20Indonesian%20Fauna%20Museum.jpg,https://id.wikipedia.org/wiki/Museum_Komodo_dan_Taman_Reptil,"https://www.google.com/maps?q=-6.303947305,106.901011"
XPVL3Bfnx7GAhtmFncc7sW,Museum Konferensi Asia Afrika,"Museum Konferensi Asia Afrika  merupakan salah satu museum yang berada di kota Bandung yang terletak di Jalan Asia Afrika No. 65. Museum ini memiliki hubungan yang sangat erat dengan Gedung Merdeka. Secara keseluruhan Gedung Merdeka memiliki dua bangunan utama, yang pertama disebut Gedung Merdeka sebagai tempat sidang utama, sedangkan yang berada di samping Gedung Merdeka adalah Museum Konferensi Asia Afrika sebagai tempat memorabilia Konferensi Asia Afrika.",1,12,4.7,-6.9212134,107.6073265,http://commons.wikimedia.org/wiki/Special:FilePath/Musium%20KAA.jpg,https://id.wikipedia.org/wiki/Museum_Konferensi_Asia_Afrika,"https://www.google.com/maps?q=-6.9212134,107.6073265"
F4tqmm2XXd2857nhB3zZkB,Museum Kota Makassar,"Museum Kota Makassar berada di provinsi Sulawesi Selatan yang didirikan oleh/atas ide wali kota Makassar Drs. HB. Amiruddin Maula, S.H., M.Si pada masa awal-awal menjabat. Meseum beralamat di Jl. Balai kota No. 11 A. 90111 Kelurahan Baru, Kecamatan Ujung Pandang, Kabupaten Makassar. Mesuem ini menempati gedung balai kota lama yang terletak di tengah kota Makassar, gedung yang dipakai merupakan gedung yang bersejarah yaitu bangunan yang telah berdiri pada masa penjajahan Belanda pada tahun 1916 dan juga bekas kantor wali kota Makassar.",1,101,4.5,-5.13462,119.40854,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kota%20Makassar.jpg,https://id.wikipedia.org/wiki/Museum_Kota_Makassar,"https://www.google.com/maps?q=-5.13462,119.40854"
